#BON_2014 for dates between: 2015-01-31  -  2015-02-10
 #This file contains dFlux vs. E(MeV/n) for the dates
 #provided in the input file
 #Index E[MeV/n] dFlux(Z=1-28)[particles/MeV/n/sr/s/m^2]
#Run No:    1
   1   0.1000000E+00 0.13786052E-03 0.56986941E-04 0.27973456E-06 0.91639492E-07 0.41170074E-06 0.14511909E-05 0.34010097E-06 0.14270112E-05 0.25737231E-07 0.22531751E-06 0.47941487E-07 0.32708274E-06 0.51204484E-07 0.23401817E-06 0.64988526E-08 0.37474614E-07 0.64482482E-08 0.15595710E-07 0.12068581E-07 0.30125054E-07 0.73094948E-08 0.26095016E-07 0.13474639E-07 0.27367092E-07 0.15929428E-07 0.18449104E-06 0.11142156E-08 0.86954239E-08
  35   0.1871855     0.30095296E-03 0.12165136E-03 0.59427225E-06 0.19474038E-06 0.87638057E-06 0.30978365E-05 0.72585271E-06 0.30461661E-05 0.54821534E-07 0.48079022E-06 0.10218607E-06 0.69798915E-06 0.10915674E-06 0.49959010E-06 0.13849704E-07 0.79981625E-07 0.13736997E-07 0.33163325E-07 0.25729568E-07 0.64303002E-07 0.15561971E-07 0.55534350E-07 0.28660521E-07 0.58255669E-07 0.33892892E-07 0.39294105E-06 0.23718971E-08 0.18534157E-07
  36   0.1906691     0.30781899E-03 0.12434284E-03 0.60733277E-06 0.19902122E-06 0.89569329E-06 0.31663728E-05 0.74190541E-06 0.31135578E-05 0.56030625E-07 0.49142091E-06 0.10444213E-06 0.71342487E-06 0.11156710E-06 0.51064450E-06 0.14155336E-07 0.81750549E-07 0.14039991E-07 0.33893020E-07 0.26297705E-07 0.65725466E-07 0.15904961E-07 0.56757742E-07 0.29291428E-07 0.59539481E-07 0.34639314E-07 0.40160788E-06 0.24241766E-08 0.18943377E-07
  37   0.1942175     0.31487504E-03 0.12710728E-03 0.62074577E-06 0.20341764E-06 0.91552789E-06 0.32367664E-05 0.75839296E-06 0.31827758E-05 0.57272430E-07 0.50233979E-06 0.10675929E-06 0.72927884E-06 0.11404272E-06 0.52199857E-06 0.14469234E-07 0.83567400E-07 0.14351181E-07 0.34642422E-07 0.26881223E-07 0.67186491E-07 0.16257223E-07 0.58014205E-07 0.29939379E-07 0.60858014E-07 0.35405918E-07 0.41050922E-06 0.24778699E-08 0.19363677E-07
  38   0.1978319     0.32210100E-03 0.12993645E-03 0.63447101E-06 0.20791630E-06 0.93582577E-06 0.33088088E-05 0.77526647E-06 0.32536145E-05 0.58543215E-07 0.51351424E-06 0.10913062E-06 0.74550411E-06 0.11657622E-06 0.53361850E-06 0.14790462E-07 0.85426784E-07 0.14669633E-07 0.35409272E-07 0.27478380E-07 0.68681715E-07 0.16617703E-07 0.59299996E-07 0.30602433E-07 0.62207313E-07 0.36190404E-07 0.41961849E-06 0.25328175E-08 0.19793806E-07
  39   0.2015136     0.32945434E-03 0.13281303E-03 0.64842362E-06 0.21248951E-06 0.95646089E-06 0.33820577E-05 0.79242216E-06 0.33256390E-05 0.59835159E-07 0.52487559E-06 0.11154155E-06 0.76200104E-06 0.11915199E-06 0.54543307E-06 0.15117044E-07 0.87317275E-07 0.14993388E-07 0.36188844E-07 0.28085493E-07 0.70201978E-07 0.16984183E-07 0.60607157E-07 0.31276500E-07 0.63579066E-07 0.36987927E-07 0.42887962E-06 0.25886793E-08 0.20231113E-07
  40   0.2052638     0.33691406E-03 0.13572846E-03 0.66256200E-06 0.21712358E-06 0.97737245E-06 0.34562961E-05 0.80980931E-06 0.33986369E-05 0.61144426E-07 0.53639019E-06 0.11398486E-06 0.77872062E-06 0.12176240E-06 0.55740730E-06 0.15448002E-07 0.89233268E-07 0.15321481E-07 0.36978804E-07 0.28700764E-07 0.71742761E-07 0.17355571E-07 0.61931779E-07 0.31959562E-07 0.64969186E-07 0.37796109E-07 0.43826506E-06 0.26452900E-08 0.20674305E-07
  41   0.2090838     0.34466488E-03 0.13875707E-03 0.67724858E-06 0.22193723E-06 0.99909482E-06 0.35334160E-05 0.82787113E-06 0.34744680E-05 0.62504462E-07 0.54835175E-06 0.11652297E-06 0.79608913E-06 0.12447414E-06 0.56984646E-06 0.15791796E-07 0.91223612E-07 0.15662295E-07 0.37799392E-07 0.29339896E-07 0.73343358E-07 0.17741364E-07 0.63307773E-07 0.32669110E-07 0.66413222E-07 0.38635633E-07 0.44801456E-06 0.27040972E-08 0.21134694E-07
  42   0.2129748     0.35252696E-03 0.14182625E-03 0.69212911E-06 0.22681438E-06 0.10211056E-05 0.36115698E-05 0.84617449E-06 0.35513158E-05 0.63882588E-07 0.56047327E-06 0.11909495E-06 0.81369052E-06 0.12722205E-06 0.58245246E-06 0.16140165E-07 0.93240608E-07 0.16007641E-07 0.38630834E-07 0.29987550E-07 0.74965385E-07 0.18132278E-07 0.64702057E-07 0.33388069E-07 0.67876442E-07 0.39486295E-07 0.45789398E-06 0.27636868E-08 0.21601226E-07
  43   0.2169384     0.36059448E-03 0.14497376E-03 0.70738753E-06 0.23181528E-06 0.10436764E-05 0.36917174E-05 0.86494504E-06 0.36301249E-05 0.65295794E-07 0.57290401E-06 0.12173247E-06 0.83174086E-06 0.13003999E-06 0.59538013E-06 0.16497406E-07 0.95309041E-07 0.16361771E-07 0.39483410E-07 0.30651702E-07 0.76628801E-07 0.18533136E-07 0.66131776E-07 0.34125303E-07 0.69376910E-07 0.40358596E-07 0.46802509E-06 0.28247928E-08 0.22079648E-07
  44   0.2209756     0.36877758E-03 0.14816335E-03 0.72284678E-06 0.23688200E-06 0.10665461E-05 0.37729369E-05 0.88396575E-06 0.37099869E-05 0.66727750E-07 0.58550086E-06 0.12440510E-06 0.85003245E-06 0.13289541E-06 0.60848060E-06 0.16859387E-07 0.97405092E-07 0.16720596E-07 0.40347238E-07 0.31324685E-07 0.78314450E-07 0.18939302E-07 0.67580444E-07 0.34872283E-07 0.70897244E-07 0.41242423E-07 0.47829064E-06 0.28867095E-08 0.22564439E-07
  45   0.2250880     0.37717127E-03 0.15143308E-03 0.73869268E-06 0.24207534E-06 0.10899886E-05 0.38561971E-05 0.90346424E-06 0.37918551E-05 0.68195583E-07 0.59841386E-06 0.12714477E-06 0.86878345E-06 0.13582249E-06 0.62191037E-06 0.17230432E-07 0.99553773E-07 0.17088412E-07 0.41232664E-07 0.32014547E-07 0.80042433E-07 0.19355637E-07 0.69065365E-07 0.35637957E-07 0.72455656E-07 0.42148397E-07 0.48881384E-06 0.29501785E-08 0.23061395E-07
  46   0.2292769     0.38577846E-03 0.15478399E-03 0.75492983E-06 0.24739686E-06 0.11140111E-05 0.39415236E-05 0.92344646E-06 0.38757566E-05 0.69699745E-07 0.61164729E-06 0.12995235E-06 0.88799987E-06 0.13882209E-06 0.63567370E-06 0.17610665E-07 0.10175579E-06 0.17465329E-07 0.42139952E-07 0.32721495E-07 0.81813326E-07 0.19782275E-07 0.70587028E-07 0.36422559E-07 0.74052636E-07 0.43076767E-07 0.49959755E-06 0.30152190E-08 0.23570674E-07
